id	chr	pos	count	state	enriched.pr
329864	chr6	90874400	7	1	0.999
329865	chr6	90874600	11	1	1
329866	chr6	90874800	4	1	0.84
329867	chr6	90875000	3	1	0.8221
329868	chr6	90875200	11	1	1
329869	chr6	90875400	10	1	1
329870	chr6	90875600	3	1	0.9482
329871	chr6	90875800	6	1	0.9884
329872	chr6	90876000	6	1	0.9965
329873	chr6	90876200	8	1	0.9985
329881	chr6	90877800	7	1	0.9501
329882	chr6	90878000	5	1	0.9581
329883	chr6	90878200	7	1	0.9814
329884	chr6	90878400	6	1	0.8355
329898	chr6	90881200	8	1	0.8671
329911	chr6	90884000	7	1	0.9616
329912	chr6	90884200	6	1	0.9661
329913	chr6	90884400	3	1	0.9288
329914	chr6	90884600	8	1	0.9991
329915	chr6	90884800	5	1	0.9543
329916	chr6	90885000	5	1	0.9269
329917	chr6	90885200	4	1	0.9156
329918	chr6	90885400	6	1	0.984
329919	chr6	90885600	7	1	0.9987
329920	chr6	90885800	6	1	0.9872
329921	chr6	90886000	5	1	0.9347
329922	chr6	90886200	3	1	0.9006
329923	chr6	90886600	7	1	0.9956
329924	chr6	90886800	5	1	0.9914
329925	chr6	90887000	13	2	1
329926	chr6	90887200	4	1	0.9789
329927	chr6	90887400	8	1	1
329928	chr6	90887600	13	2	1
329929	chr6	90887800	6	1	0.9767
329930	chr6	90888000	5	1	0.867
329931	chr6	90888200	5	1	0.7831
329932	chr6	90888400	6	1	0.7206
329998	chr6	90902400	7	1	0.9842
329999	chr6	90902600	10	1	1
330011	chr6	90905000	6	1	0.7218
330012	chr6	90905200	5	1	0.845
330013	chr6	90905400	9	1	0.9999
330014	chr6	90905600	5	1	0.9275
330015	chr6	90905800	4	1	0.8762
330016	chr6	90906000	5	1	0.907
330017	chr6	90906200	6	1	0.9562
330018	chr6	90906400	7	1	0.9536
330088	chr6	90920600	9	1	0.9964
330109	chr6	90925200	6	1	0.7335
330110	chr6	90925400	5	1	0.8487
330111	chr6	90925600	8	1	0.9945
330112	chr6	90925800	6	1	0.8414
330128	chr6	90929200	7	1	0.6411
330142	chr6	90932800	7	1	0.8971
330143	chr6	90933000	4	1	0.8591
330144	chr6	90933200	5	1	0.9062
330145	chr6	90933400	7	1	0.9738
330146	chr6	90933600	3	1	0.8909
330147	chr6	90933800	5	1	0.9354
330148	chr6	90934000	8	1	0.9999
330149	chr6	90934200	8	1	1
330150	chr6	90934400	6	1	0.9977
330151	chr6	90934600	5	1	0.9925
330152	chr6	90934800	8	1	1
330153	chr6	90935000	5	1	0.9938
330154	chr6	90935200	13	2	1
330155	chr6	90935400	8	1	1
330156	chr6	90935600	10	1	1
330157	chr6	90935800	4	1	0.8178
330158	chr6	90936000	2	1	0.7937
330159	chr6	90936200	10	2	1
330160	chr6	90936400	9	2	1
330161	chr6	90936600	21	2	1
330162	chr6	90936800	5	1	0.9938
330163	chr6	90937000	14	2	1
330164	chr6	90937200	17	2	1
330165	chr6	90937400	37	2	1
330166	chr6	90937600	50	2	1
330167	chr6	90937800	64	2	1
330168	chr6	90938000	42	2	1
330169	chr6	90938200	29	2	1
330170	chr6	90938400	7	2	0.9999
330171	chr6	90938600	11	2	1
330172	chr6	90938800	18	2	1
330173	chr6	90939000	16	2	1
330174	chr6	90939200	14	2	1
330175	chr6	90939400	13	2	1
330181	chr6	90940600	13	2	1
330182	chr6	90940800	9	1	1
330183	chr6	90941000	2	1	0.8126
330184	chr6	90941200	7	1	0.8398
330218	chr6	90949200	6	1	0.7254
330219	chr6	90949400	5	1	0.8462
330220	chr6	90949600	8	1	0.9983
330221	chr6	90949800	3	1	0.9556
330222	chr6	90950000	7	1	0.9988
330223	chr6	90950200	6	1	0.9987
330224	chr6	90950400	8	1	1
330225	chr6	90950600	6	1	0.9987
330226	chr6	90950800	6	1	0.9985
330227	chr6	90951000	6	1	0.9987
330228	chr6	90951200	13	2	1
330238	chr6	90953400	4	1	0.6457
330239	chr6	90953600	7	1	0.9708
330240	chr6	90953800	7	1	0.9602
330247	chr6	90955200	4	1	0.6014
330248	chr6	90955400	8	1	0.9738
330249	chr6	90955600	3	1	0.6859
330250	chr6	90955800	4	1	0.6855
330251	chr6	90956000	6	1	0.8204
330252	chr6	90956200	6	1	0.8258
330253	chr6	90956400	3	1	0.7188
330254	chr6	90956600	5	1	0.7856
330255	chr6	90956800	5	1	0.8746
330256	chr6	90957000	8	1	0.99
330257	chr6	90957200	2	1	0.641
330258	chr6	90957400	3	1	0.6419
330259	chr6	90957600	8	1	0.9386
330271	chr6	90960000	8	1	0.8929
330279	chr6	90961800	9	1	0.9972
330298	chr6	90966400	7	1	0.9625
330299	chr6	90966600	7	1	0.9722
330300	chr6	90966800	1	1	0.6499
330301	chr6	90967200	3	1	0.6318
330302	chr6	90967600	7	1	0.8581
330303	chr6	90967800	6	1	0.7302
330382	chr6	90984200	7	1	0.7481
330383	chr6	90984400	6	1	0.6775
330421	chr6	90992400	9	1	0.9936
330478	chr6	91006600	8	1	0.9966
330479	chr6	91006800	6	1	0.9864
330480	chr6	91007000	3	1	0.9368
330481	chr6	91007200	6	1	0.9864
330482	chr6	91007400	8	1	0.9966
330496	chr6	91010400	9	1	0.9935
330601	chr6	91034400	8	1	0.8539
330746	chr6	91065800	8	1	0.9955
330747	chr6	91066000	7	1	0.9798
330753	chr6	91067400	10	2	1
330754	chr6	91067600	15	2	1
330755	chr6	91067800	8	1	0.9992
330797	chr6	91076600	8	1	0.9747
330798	chr6	91076800	5	1	0.8403
330799	chr6	91077000	1	1	0.7346
330800	chr6	91077200	6	1	0.7865
330801	chr6	91077400	6	1	0.7381
330804	chr6	91078000	7	1	0.7858
330805	chr6	91078200	3	1	0.6687
330806	chr6	91078400	7	1	0.7339
330814	chr6	91080200	6	1	0.6122
330817	chr6	91080800	6	1	0.7313
330818	chr6	91081000	6	1	0.7545
330819	chr6	91081200	3	1	0.6624
330820	chr6	91081400	5	1	0.7485
330821	chr6	91081600	5	1	0.8591
330822	chr6	91081800	9	1	0.9996
330823	chr6	91082000	5	1	0.6383
330826	chr6	91082600	5	1	0.6374
330827	chr6	91082800	7	1	0.9912
330828	chr6	91083000	6	1	0.9975
330829	chr6	91083200	10	1	1
330830	chr6	91083400	6	1	0.861
330844	chr6	91086400	6	1	0.6286
330845	chr6	91086600	6	1	0.7282
330846	chr6	91086800	5	1	0.7062
330847	chr6	91087000	4	1	0.6998
330848	chr6	91087200	5	1	0.8208
330849	chr6	91087400	7	1	0.9728
330850	chr6	91087600	4	1	0.9372
330851	chr6	91087800	7	1	0.9651
330852	chr6	91088000	5	1	0.7377
330890	chr6	91095600	11	1	1
330891	chr6	91095800	5	1	0.9654
330892	chr6	91096000	4	1	0.9468
330893	chr6	91096200	6	1	0.9899
330894	chr6	91096400	7	1	0.9997
330895	chr6	91096600	12	2	1
330896	chr6	91096800	5	1	0.9389
330897	chr6	91097000	2	1	0.8974
330898	chr6	91097200	8	1	0.9995
330899	chr6	91097400	7	1	0.9827
330921	chr6	91102000	10	1	1
330922	chr6	91102200	6	1	0.9947
330923	chr6	91102400	4	1	0.9748
330924	chr6	91102600	9	1	1
330925	chr6	91102800	3	1	0.9581
330926	chr6	91103000	10	1	1
330927	chr6	91103200	10	1	1
330928	chr6	91103400	6	1	0.9989
330929	chr6	91103600	7	1	0.9999
330930	chr6	91103800	20	2	1
330931	chr6	91104000	7	1	0.9998
330932	chr6	91104200	5	1	0.9937
330933	chr6	91104400	9	1	1
330934	chr6	91104600	9	1	1
330935	chr6	91104800	14	2	1
330936	chr6	91105000	10	2	1
330937	chr6	91105200	4	1	0.9748
330938	chr6	91105400	6	1	0.9947
330939	chr6	91105600	12	2	1
330940	chr6	91105800	5	1	0.6808
330944	chr6	91106600	8	1	0.9993
330945	chr6	91106800	7	1	0.9997
330946	chr6	91107000	5	1	0.9936
330947	chr6	91107200	12	2	1
330948	chr6	91107400	6	1	0.8834
330976	chr6	91113200	10	1	1
330977	chr6	91113400	6	1	0.85
330983	chr6	91114600	4	1	0.6162
330984	chr6	91114800	10	1	0.9999
330992	chr6	91116400	10	1	0.9999
331041	chr6	91127000	8	1	0.9969
331042	chr6	91127600	7	1	0.9878
331054	chr6	91130000	6	1	0.8515
331055	chr6	91130200	8	1	0.9832
331060	chr6	91131200	5	1	0.7474
331061	chr6	91131400	7	1	0.9948
331062	chr6	91131600	10	1	1
331063	chr6	91131800	6	1	0.9889
331064	chr6	91132000	2	1	0.9402
331065	chr6	91132200	8	1	0.9995
331066	chr6	91132400	6	1	0.9713
331067	chr6	91132600	3	1	0.8371
331068	chr6	91132800	7	1	0.8685
331084	chr6	91136000	7	1	0.6673
331093	chr6	91137800	11	1	1
331099	chr6	91139000	10	1	1
331100	chr6	91139200	3	1	0.8221
331101	chr6	91139400	4	1	0.84
331102	chr6	91139600	10	1	1
331118	chr6	91142800	6	1	0.8671
331119	chr6	91143000	7	1	0.9972
331120	chr6	91143200	11	1	1
331121	chr6	91143400	5	1	0.691
331163	chr6	91152000	9	1	0.995
331172	chr6	91153800	8	1	0.8715
331177	chr6	91154800	7	1	0.9112
331178	chr6	91155000	4	1	0.9022
331179	chr6	91155200	6	1	0.9797
331180	chr6	91155400	6	1	0.9955
331181	chr6	91155600	9	1	0.9999
331208	chr6	91161600	9	1	0.9995
331209	chr6	91161800	2	1	0.9402
331210	chr6	91162000	6	1	0.9889
331211	chr6	91162400	10	2	1
331212	chr6	91162600	9	2	1
331213	chr6	91162800	13	2	1
331214	chr6	91163000	16	2	1
331215	chr6	91163200	23	2	1
331216	chr6	91163400	12	2	1
331217	chr6	91163600	11	2	1
331218	chr6	91163800	11	2	1
331223	chr6	91164800	6	1	0.7776
331224	chr6	91165000	6	1	0.8843
331225	chr6	91165200	4	1	0.8883
331226	chr6	91165400	9	1	0.9992
331267	chr6	91174200	7	1	0.6735
331288	chr6	91178400	6	1	0.7928
331289	chr6	91178600	5	1	0.883
331290	chr6	91178800	10	1	1
331291	chr6	91179000	7	1	0.9989
331292	chr6	91179200	3	1	0.9491
331293	chr6	91179400	6	1	0.9904
331294	chr6	91179600	9	1	1
331295	chr6	91179800	4	1	0.9555
331296	chr6	91180000	5	1	0.97
331297	chr6	91180200	9	1	1
331298	chr6	91180400	7	1	0.9907
331307	chr6	91182200	7	1	0.9787
331308	chr6	91182400	8	1	0.9957
331320	chr6	91184800	9	1	0.9959
331324	chr6	91185600	10	1	0.9999
331349	chr6	91190600	10	1	0.9999
331372	chr6	91195800	8	1	0.9914
331373	chr6	91196000	6	1	0.9562
331374	chr6	91196200	2	1	0.782
331375	chr6	91196400	7	1	0.8185
331418	chr6	91205400	8	1	0.8673
331435	chr6	91208800	8	1	0.8695
331457	chr6	91214000	6	1	0.8644
331458	chr6	91214200	11	1	1
331482	chr6	91219200	6	1	0.6179
331502	chr6	91223600	8	1	0.9984
331503	chr6	91223800	7	1	0.9968
331504	chr6	91224000	4	1	0.8697
331505	chr6	91224200	6	1	0.8614
331506	chr6	91224400	6	1	0.7333
331529	chr6	91229400	12	2	1
331530	chr6	91229600	4	1	0.9441
331531	chr6	91229800	7	1	0.9554
331541	chr6	91231800	6	1	0.8504
331542	chr6	91232000	11	1	1
331543	chr6	91232200	5	1	0.97
331544	chr6	91232400	4	1	0.9554
331545	chr6	91232600	8	1	0.9999
331546	chr6	91232800	7	1	0.9995
331547	chr6	91233000	4	1	0.9785
331548	chr6	91233200	13	2	1
331549	chr6	91233400	9	1	1
331550	chr6	91233600	7	1	0.9999
331551	chr6	91233800	8	1	1
331552	chr6	91234000	10	2	1
331553	chr6	91234200	16	2	1
331554	chr6	91234400	20	2	1
331555	chr6	91234600	16	2	1
331556	chr6	91234800	27	2	1
331557	chr6	91235000	36	2	1
331558	chr6	91235200	22	2	1
331559	chr6	91235400	25	2	1
331560	chr6	91235600	20	2	1
331561	chr6	91235800	27	2	1
331562	chr6	91236000	49	2	1
331563	chr6	91236200	49	2	1
331564	chr6	91236400	31	2	1
331565	chr6	91236600	25	2	1
331566	chr6	91236800	15	2	1
331567	chr6	91237000	20	2	1
331568	chr6	91237200	12	2	1
331569	chr6	91237400	12	2	1
331570	chr6	91237600	8	1	1
331571	chr6	91237800	6	1	0.9989
331572	chr6	91238000	14	2	1
331573	chr6	91238200	16	2	1
331574	chr6	91238400	9	1	1
331575	chr6	91238600	6	1	0.9904
331576	chr6	91238800	3	1	0.9491
331577	chr6	91239000	7	1	0.9989
331578	chr6	91239200	10	1	1
331579	chr6	91239400	6	1	0.9989
331580	chr6	91239600	8	1	1
331581	chr6	91239800	5	1	0.9938
331582	chr6	91240000	8	1	1
331583	chr6	91240200	10	1	1
331584	chr6	91240400	5	1	0.9938
331585	chr6	91240600	10	2	1
331586	chr6	91240800	11	2	1
331587	chr6	91241000	9	2	1
331588	chr6	91241200	18	2	1
331589	chr6	91241400	12	2	1
331590	chr6	91241600	10	2	1
331591	chr6	91241800	4	1	0.9789
331592	chr6	91242000	8	1	1
331593	chr6	91242200	11	1	1
331594	chr6	91242400	8	1	0.9999
331595	chr6	91242600	2	1	0.95
331596	chr6	91242800	10	1	1
331597	chr6	91243000	5	1	0.9938
331598	chr6	91243200	9	1	1
331599	chr6	91243400	10	1	1
331600	chr6	91243600	3	1	0.7209
331601	chr6	91243800	3	1	0.7209
331602	chr6	91244000	9	1	1
331603	chr6	91244200	7	1	0.9989
331604	chr6	91244400	3	1	0.9504
331605	chr6	91244600	8	1	0.9919
331610	chr6	91245600	9	1	0.9971
331618	chr6	91247200	11	1	1
331619	chr6	91247400	8	1	1
331620	chr6	91247600	8	1	1
331621	chr6	91247800	6	1	0.9989
331622	chr6	91248000	11	1	1
331623	chr6	91248200	5	1	0.9866
331624	chr6	91248400	5	1	0.9866
331625	chr6	91248600	8	1	1
331626	chr6	91248800	8	1	0.9999
331627	chr6	91249000	6	1	0.9286
331630	chr6	91249600	7	1	0.8898
331631	chr6	91249800	3	1	0.8187
331632	chr6	91250000	5	1	0.8969
331633	chr6	91250200	14	2	1
331634	chr6	91250400	6	1	0.9989
331635	chr6	91250600	8	1	0.9998
331636	chr6	91250800	3	1	0.8826
331637	chr6	91251000	6	1	0.9112
331638	chr6	91251200	4	1	0.8746
331639	chr6	91251400	5	1	0.9197
331640	chr6	91251600	6	1	0.985
331641	chr6	91251800	7	1	0.9991
331642	chr6	91252000	5	1	0.9933
331643	chr6	91252200	10	1	1
331644	chr6	91252400	4	1	0.9789
331645	chr6	91252600	12	2	1
331646	chr6	91252800	8	2	1
331647	chr6	91253000	13	2	1
331648	chr6	91253200	4	1	0.7324
331649	chr6	91253400	3	1	0.6844
331650	chr6	91253600	7	1	0.8274
331652	chr6	91254000	4	1	0.6035
331653	chr6	91254200	5	1	0.7798
331654	chr6	91254400	8	1	0.9957
331655	chr6	91254600	5	1	0.9167
331656	chr6	91254800	6	1	0.8596
331659	chr6	91255400	7	1	0.6586
331667	chr6	91257000	8	1	0.999
331668	chr6	91257200	7	1	0.9999
331669	chr6	91257400	10	1	1
331670	chr6	91257600	5	1	0.9933
331671	chr6	91257800	7	1	0.9991
331672	chr6	91258000	5	1	0.9845
331673	chr6	91258200	5	1	0.9835
331674	chr6	91258400	7	1	0.996
331675	chr6	91258600	2	1	0.9466
331676	chr6	91258800	9	1	1
331677	chr6	91259000	5	1	0.9938
331678	chr6	91259200	11	1	1
331679	chr6	91259600	6	1	0.9857
331680	chr6	91259800	5	1	0.9209
331681	chr6	91260000	5	1	0.8762
331682	chr6	91260200	6	1	0.8494
331683	chr6	91260400	3	1	0.6581
331684	chr6	91260600	6	1	0.6868
331733	chr6	91271800	8	1	0.9995
331734	chr6	91272000	10	1	1
331735	chr6	91272200	5	1	0.7968
331736	chr6	91272400	5	1	0.6316
331739	chr6	91273000	4	1	0.6316
331740	chr6	91273200	11	1	1
331741	chr6	91273400	3	1	0.6442
331742	chr6	91273600	5	1	0.6306
331743	chr6	91273800	2	1	0.6315
331744	chr6	91274000	7	1	0.9907
331745	chr6	91274200	6	1	0.9969
331746	chr6	91274400	6	1	0.9984
331747	chr6	91274600	17	2	1
331748	chr6	91274800	6	1	0.9989
331749	chr6	91275000	15	2	1
331750	chr6	91275200	4	1	0.9748
331751	chr6	91275400	6	1	0.9947
331752	chr6	91275600	13	2	1
331759	chr6	91277000	9	1	0.9951
331773	chr6	91279800	7	1	0.9724
331774	chr6	91280000	6	1	0.985
331775	chr6	91280200	6	1	0.9762
331776	chr6	91280400	2	1	0.9183
331777	chr6	91280600	6	1	0.9829
331778	chr6	91280800	8	1	0.9962
331785	chr6	91282400	6	1	0.8646
331786	chr6	91282600	10	1	1
331787	chr6	91282800	6	1	0.9084
331792	chr6	91283800	5	1	0.7375
331793	chr6	91284000	7	1	0.9784
331794	chr6	91284200	7	1	0.9662
331803	chr6	91286000	7	1	0.9915
331804	chr6	91286200	9	1	1
331805	chr6	91286400	8	1	0.9999
331806	chr6	91286600	3	1	0.935
331807	chr6	91286800	6	1	0.9729
331808	chr6	91287000	7	1	0.972
331812	chr6	91287800	7	1	0.991
331813	chr6	91288000	8	1	1
331814	chr6	91288200	6	1	0.9989
331815	chr6	91288400	7	1	0.9997
331816	chr6	91288600	5	1	0.9924
331817	chr6	91288800	6	1	0.9976
331818	chr6	91289000	9	1	1
331819	chr6	91289200	3	1	0.9501
331820	chr6	91289400	6	1	0.9906
331821	chr6	91289600	9	1	1
331822	chr6	91289800	5	1	0.8686
331823	chr6	91290000	6	1	0.7658
331828	chr6	91291000	13	2	1
331829	chr6	91291200	2	1	0.8956
331830	chr6	91291400	5	1	0.9366
331831	chr6	91291600	8	1	0.997
331832	chr6	91291800	4	1	0.8052
331833	chr6	91292200	2	1	0.7786
331834	chr6	91292400	8	1	0.983
331835	chr6	91292600	3	1	0.6418
331836	chr6	91292800	2	1	0.6313
331837	chr6	91293000	6	1	0.9362
331838	chr6	91293200	7	1	0.9986
331839	chr6	91293400	9	1	1
331840	chr6	91293600	5	1	0.861
331841	chr6	91293800	6	1	0.7517
331847	chr6	91295000	5	1	0.6302
331848	chr6	91295200	7	1	0.9924
331849	chr6	91295400	8	1	0.9998
331850	chr6	91295600	3	1	0.9499
331851	chr6	91295800	6	1	0.9906
331852	chr6	91296000	9	1	1
331853	chr6	91296200	9	1	1
331854	chr6	91296400	5	1	0.9925
331855	chr6	91296600	6	1	0.9977
331856	chr6	91296800	14	2	1
331857	chr6	91297000	8	2	1
331858	chr6	91297200	12	2	1
331859	chr6	91297400	10	2	1
331860	chr6	91297600	12	2	1
331861	chr6	91297800	11	2	1
331862	chr6	91298000	8	1	0.9999
331863	chr6	91298200	3	1	0.958
331864	chr6	91298400	11	1	1
331865	chr6	91298600	4	1	0.84
331866	chr6	91298800	3	1	0.8221
331867	chr6	91299000	9	1	1
331868	chr6	91299200	8	1	0.9999
331869	chr6	91299400	4	1	0.9023
331870	chr6	91299600	4	1	0.9019
331871	chr6	91299800	7	1	0.9979
331872	chr6	91300000	9	1	1
331877	chr6	91301000	8	1	0.9417
331881	chr6	91301800	10	1	1
331884	chr6	91302400	7	1	0.6665
331894	chr6	91304600	7	1	0.9813
331895	chr6	91304800	7	1	0.9993
331896	chr6	91305000	7	1	0.9968
331897	chr6	91305200	2	1	0.8587
331898	chr6	91305400	6	1	0.8949
331899	chr6	91305600	2	1	0.8598
331900	chr6	91305800	11	1	1
331901	chr6	91306000	4	1	0.6404
331906	chr6	91307000	7	1	0.9837
331907	chr6	91307200	8	1	0.9999
331908	chr6	91307400	5	1	0.9914
331909	chr6	91307600	7	1	0.9957
331910	chr6	91307800	2	1	0.9036
331911	chr6	91308000	6	1	0.9484
331912	chr6	91308200	6	1	0.9404
331913	chr6	91308400	3	1	0.854
331914	chr6	91308600	5	1	0.9081
331915	chr6	91308800	6	1	0.9835
331916	chr6	91309000	9	1	1
331917	chr6	91309200	4	1	0.9555
331918	chr6	91309400	5	1	0.9699
331919	chr6	91309600	8	1	0.9999
331920	chr6	91309800	6	1	0.9989
331921	chr6	91310000	9	1	1
331922	chr6	91310200	6	1	0.9697
331923	chr6	91310400	6	1	0.8251
331931	chr6	91312000	6	1	0.8488
331932	chr6	91312200	8	1	0.9998
331933	chr6	91312400	9	1	1
331934	chr6	91312600	6	1	0.8908
331951	chr6	91316000	7	1	0.9741
331952	chr6	91316200	6	1	0.9894
331953	chr6	91316400	5	1	0.9873
331954	chr6	91316600	7	1	0.9983
331955	chr6	91316800	4	1	0.9776
331956	chr6	91317000	10	1	1
331962	chr6	91318200	6	1	0.6993
331963	chr6	91318400	6	1	0.7771
331964	chr6	91318600	2	1	0.748
331965	chr6	91318800	6	1	0.9558
331966	chr6	91319000	8	1	0.9988
331967	chr6	91319200	5	1	0.8926
331968	chr6	91319400	4	1	0.8119
331969	chr6	91319600	4	1	0.832
331970	chr6	91319800	13	2	1
331971	chr6	91320000	7	1	0.9999
331972	chr6	91320200	7	1	0.9999
331973	chr6	91320400	9	1	1
331974	chr6	91320600	4	1	0.9789
331975	chr6	91320800	9	1	1
331976	chr6	91321000	3	1	0.7994
331977	chr6	91321400	4	1	0.8133
331978	chr6	91321600	6	1	0.9671
331979	chr6	91321800	7	1	0.9992
331980	chr6	91322000	10	1	1
331981	chr6	91322200	11	1	1
331982	chr6	91322400	8	1	1
331983	chr6	91322600	7	1	0.9991
331984	chr6	91322800	6	1	0.9607
331985	chr6	91323000	3	1	0.7752
331986	chr6	91323200	4	1	0.7965
331987	chr6	91323400	8	1	0.9737
332002	chr6	91326600	7	1	0.9898
332003	chr6	91326800	7	1	0.9997
332004	chr6	91327000	8	1	1
332005	chr6	91327200	7	1	0.9987
332006	chr6	91327400	2	1	0.9399
332007	chr6	91327600	8	1	0.9893
332017	chr6	91329600	9	1	0.9981
332018	chr6	91329800	2	1	0.6059
332020	chr6	91330200	6	1	0.9258
332021	chr6	91330400	8	1	0.9921
332032	chr6	91332600	9	1	0.9996
332033	chr6	91332800	4	1	0.9552
332034	chr6	91333000	5	1	0.9698
332035	chr6	91333200	10	1	1
332036	chr6	91333400	4	1	0.9038
332037	chr6	91333600	4	1	0.9038
332038	chr6	91333800	11	1	1
332039	chr6	91334000	7	1	0.9995
332040	chr6	91334200	4	1	0.9785
332041	chr6	91334400	8	1	1
332042	chr6	91334600	6	1	0.9987
332043	chr6	91334800	6	1	0.9987
332044	chr6	91335000	9	1	1
332045	chr6	91335200	5	1	0.9327
332046	chr6	91335400	4	1	0.8858
332047	chr6	91335600	6	1	0.9183
332048	chr6	91335800	3	1	0.8886
332049	chr6	91336000	8	1	0.9999
332050	chr6	91336200	15	2	1
332051	chr6	91336400	6	1	0.9437
332052	chr6	91336600	4	1	0.6696
332053	chr6	91336800	3	1	0.6206
332054	chr6	91337000	5	1	0.7698
332055	chr6	91337200	6	1	0.954
332056	chr6	91337400	6	1	0.9912
332057	chr6	91337600	8	1	1
332058	chr6	91337800	5	1	0.9938
332059	chr6	91338000	11	1	1
332060	chr6	91338200	8	1	1
332061	chr6	91338400	7	1	0.9999
332062	chr6	91338600	6	1	0.9989
332063	chr6	91338800	9	1	1
332064	chr6	91339000	4	1	0.968
332065	chr6	91339200	7	1	0.986
332066	chr6	91339400	2	1	0.8538
332067	chr6	91339600	7	1	0.8938
332090	chr6	91344200	7	1	0.9635
332091	chr6	91344400	7	1	0.9745
332092	chr6	91344600	1	1	0.6862
332093	chr6	91344800	4	1	0.6749
332094	chr6	91345000	5	1	0.7883
332095	chr6	91345200	7	1	0.931
332096	chr6	91345400	6	1	0.8265
332100	chr6	91346200	6	1	0.8954
332101	chr6	91346400	11	2	1
332102	chr6	91346600	10	2	1
332103	chr6	91346800	11	2	1
332104	chr6	91347000	8	1	0.9989
332112	chr6	91349200	9	1	0.9986
332113	chr6	91349400	4	1	0.8077
332114	chr6	91349600	5	1	0.7812
332115	chr6	91349800	3	1	0.771
332116	chr6	91350000	7	1	0.9953
332117	chr6	91350200	13	2	1
332118	chr6	91350400	11	2	1
332119	chr6	91350600	8	2	1
332120	chr6	91350800	14	2	1
332121	chr6	91351000	4	1	0.9738
332122	chr6	91351200	6	1	0.9934
332123	chr6	91351400	6	1	0.9974
332124	chr6	91351600	6	1	0.9985
332125	chr6	91351800	11	1	1
332126	chr6	91352000	6	1	0.9989
332127	chr6	91352200	10	1	1
332128	chr6	91352400	7	1	0.9995
332129	chr6	91352600	6	1	0.9792
332130	chr6	91352800	4	1	0.8843
332131	chr6	91353000	4	1	0.8876
332132	chr6	91353200	7	1	0.997
332133	chr6	91353400	6	1	0.9978
332134	chr6	91353600	6	1	0.9972
332135	chr6	91353800	6	1	0.9933
332136	chr6	91354000	4	1	0.9737
332137	chr6	91354200	8	1	1
332138	chr6	91354400	7	1	0.9991
332139	chr6	91354600	1	1	0.9633
332140	chr6	91354800	9	1	1
332141	chr6	91355000	7	1	0.9847
332146	chr6	91356000	13	2	1
332147	chr6	91356200	10	2	1
332148	chr6	91356400	5	1	0.9938
332149	chr6	91356600	8	1	1
332150	chr6	91356800	7	1	0.9999
332151	chr6	91357000	7	1	0.9999
332152	chr6	91357200	7	1	0.9999
332153	chr6	91357400	7	1	0.9995
332154	chr6	91357600	5	1	0.9826
332155	chr6	91357800	6	1	0.9796
332156	chr6	91358000	3	1	0.9407
332157	chr6	91358200	9	1	1
332158	chr6	91358400	3	1	0.9581
332159	chr6	91358600	12	2	1
332160	chr6	91358800	6	1	0.9989
332161	chr6	91359000	18	2	1
332162	chr6	91359200	13	2	1
332163	chr6	91359400	16	2	1
332164	chr6	91359600	25	2	1
332165	chr6	91359800	28	2	1
332166	chr6	91360000	25	2	1
332167	chr6	91360200	21	2	1
332168	chr6	91360400	26	2	1
332169	chr6	91360600	26	2	1
332170	chr6	91360800	35	2	1
332171	chr6	91361000	50	2	1
332172	chr6	91361200	19	2	1
332173	chr6	91361400	24	2	1
332174	chr6	91361600	9	2	1
332175	chr6	91361800	11	2	1
332176	chr6	91362000	10	2	1
332177	chr6	91362200	18	2	1
332178	chr6	91362400	17	2	1
332179	chr6	91362600	14	2	1
332180	chr6	91362800	5	1	0.9475
332181	chr6	91363000	3	1	0.9135
332182	chr6	91363200	12	2	1
332183	chr6	91363400	13	2	1
332184	chr6	91363600	2	1	0.9501
332185	chr6	91363800	15	2	1
332191	chr6	91365000	6	1	0.7441
332192	chr6	91365200	5	1	0.8518
332193	chr6	91365400	8	1	0.9887
332194	chr6	91365600	4	1	0.6528
332196	chr6	91366000	6	1	0.7072
332197	chr6	91366200	3	1	0.6947
332198	chr6	91366400	7	1	0.9302
332199	chr6	91366600	4	1	0.8696
332200	chr6	91366800	5	1	0.8947
332201	chr6	91367000	5	1	0.9375
332202	chr6	91367200	9	1	1
332203	chr6	91367400	4	1	0.9789
332204	chr6	91367600	9	1	1
332205	chr6	91367800	13	2	1
332206	chr6	91368000	7	1	0.9822
332253	chr6	91378400	8	1	0.8495
332259	chr6	91380800	10	1	0.9999
332266	chr6	91382200	6	1	0.7657
332267	chr6	91382600	4	1	0.7949
332268	chr6	91382800	7	1	0.9958
332269	chr6	91383000	8	1	1
332270	chr6	91383200	5	1	0.984
332271	chr6	91383400	7	1	0.9818
332277	chr6	91384600	9	1	0.9981
332278	chr6	91384800	4	1	0.6509
332306	chr6	91391600	8	1	0.8811
332312	chr6	91393000	8	1	0.8827
332401	chr6	91415000	8	1	0.9425
332448	chr6	91424800	11	1	1
332449	chr6	91425000	6	1	0.8633
332697	chr6	91482800	8	1	0.9121
332740	chr6	91492200	7	1	0.9696
332741	chr6	91492400	6	1	0.9761
332742	chr6	91492600	4	1	0.9512
332743	chr6	91492800	7	1	0.9841
332744	chr6	91493000	6	1	0.8884
332748	chr6	91493800	8	1	0.9992
332749	chr6	91494000	9	1	1
332750	chr6	91494200	7	1	0.9999
