id	chr	pos	count	state	enriched.pr
301170	chr6	84055800	7.3595	2	1
301171	chr6	84056000	4.0515	2	0.9952
301172	chr6	84056200	4.0515	2	0.9434
302251	chr6	84293800	5.0995	2	0.888
302252	chr6	84294000	2.0668	2	0.886
302253	chr6	84294200	4.9063	2	0.8957
302255	chr6	84294600	4.2447	2	0.6203
302274	chr6	84298600	4.2447	1	0.7364
302275	chr6	84298800	5.0995	1	0.7515
302636	chr6	84377600	3.1148	2	0.6615
302637	chr6	84377800	4.4379	2	0.8998
302638	chr6	84378000	4.4379	2	0.9053
302639	chr6	84378200	3.1148	2	0.8025
302646	chr6	84379600	3.7764	2	0.7384
302647	chr6	84379800	1.5984	2	0.7902
302648	chr6	84380000	3.7764	2	0.9712
302649	chr6	84380200	5.7611	2	0.9999
302650	chr6	84380400	2.9216	2	0.9988
302651	chr6	84380600	5.7611	2	0.9979
303067	chr6	84470600	4.4379	2	0.7295
303068	chr6	84470800	2.9216	2	0.7461
303069	chr6	84471000	4.9063	2	0.7545
303360	chr6	84534200	10.0059	2	1
303361	chr6	84534400	4.0515	2	1
303362	chr6	84534600	9.6195	2	1
303363	chr6	84534800	8.9579	2	1
303364	chr6	84535000	8.9579	2	1
303365	chr6	84535200	11.7155	2	1
303366	chr6	84535400	10.3923	2	1
303367	chr6	84535600	4.7131	2	1
303368	chr6	84535800	5.7611	2	1
303369	chr6	84536000	8.6827	2	1
303370	chr6	84536200	4.2447	2	1
303371	chr6	84536400	3.8583	2	0.9999
303372	chr6	84536600	10.8607	2	1
303373	chr6	84536800	13.7822	2	1
303374	chr6	84537000	12.1839	2	1
303375	chr6	84537200	10.7494	2	1
303376	chr6	84537400	14.4438	2	1
303377	chr6	84537600	7.3595	2	1
303378	chr6	84537800	10.5562	2	1
303379	chr6	84538000	2.8103	2	0.9988
303380	chr6	84538200	2.8103	2	0.9981
303381	chr6	84538400	3.5831	2	0.998
303382	chr6	84538600	0.7436	2	0.9953
303383	chr6	84538800	5.3747	2	1
303384	chr6	84539000	6.6979	2	1
303385	chr6	84539200	5.3747	2	1
303386	chr6	84539400	4.3267	2	0.9953
303387	chr6	84539600	3.3899	2	0.9051
303388	chr6	84539800	3.0035	2	0.6232
305438	chr6	85074800	5.8431	2	0.9991
305439	chr6	85075000	5.1815	2	1
305440	chr6	85075200	9.0691	2	1
305441	chr6	85075400	4.7131	2	1
305442	chr6	85075600	9.3443	2	1
305443	chr6	85075800	6.4227	2	1
305444	chr6	85076000	11.9907	2	1
305445	chr6	85076200	8.4895	2	1
305446	chr6	85076400	2.4532	2	0.9993
305447	chr6	85076600	4.2447	2	0.9999
305448	chr6	85076800	6.5047	2	1
305449	chr6	85077000	6.4227	2	1
305450	chr6	85077200	2.5351	2	0.8948
305451	chr6	85077400	3.7764	2	0.8069
305574	chr6	85104600	4.0515	2	0.9421
305575	chr6	85104800	8.4895	2	1
305576	chr6	85105000	6.5047	2	1
305577	chr6	85105200	4.9063	2	1
305578	chr6	85105400	3.0035	2	0.9989
305579	chr6	85105600	5.5679	2	0.998
305619	chr6	85114800	4.9063	2	0.8858
305621	chr6	85115200	3.3899	2	0.9735
305622	chr6	85115400	5.7611	2	0.9998
305623	chr6	85115600	5.5679	2	0.9983
305651	chr6	85121600	5.7611	1	0.7102
305708	chr6	85133800	6.4227	2	0.9998
305709	chr6	85134000	9.7307	2	1
305710	chr6	85134200	5.0995	2	1
305711	chr6	85134400	3.7764	2	0.9999
305712	chr6	85134600	6.8911	2	1
305713	chr6	85134800	1.5984	2	0.9506
305715	chr6	85135200	1.7916	2	0.953
305716	chr6	85135400	11.5223	2	1
305717	chr6	85135600	20.3162	2	1
305718	chr6	85135800	17.4766	2	1
305719	chr6	85136000	31.3701	2	1
305720	chr6	85136200	35.4216	2	1
305721	chr6	85136400	22.5761	2	1
305722	chr6	85136600	25.4977	2	1
305723	chr6	85136800	31.3701	2	1
305724	chr6	85137000	19.5434	2	1
305725	chr6	85137200	21.253	2	1
305726	chr6	85137400	14.637	2	1
305727	chr6	85137600	18.3314	2	1
305728	chr6	85137800	29.6605	2	1
305729	chr6	85138000	32.9684	2	1
305730	chr6	85138200	47.1371	2	1
305731	chr6	85138400	41.7623	2	1
305732	chr6	85138600	46.6687	2	1
305733	chr6	85138800	37.5176	2	1
305734	chr6	85139000	20.7846	2	1
305735	chr6	85139200	11.0539	2	1
305736	chr6	85139400	26.0773	2	1
305737	chr6	85139600	25.8841	2	1
305738	chr6	85139800	38.4544	2	1
305739	chr6	85140000	37.1312	2	1
305740	chr6	85140200	30.7904	2	1
305741	chr6	85140400	34.2916	2	1
305742	chr6	85140600	50.0879	2	1
305743	chr6	85140800	37.8748	2	1
305744	chr6	85141000	36.6628	2	1
305745	chr6	85141200	9.1511	2	1
305746	chr6	85141400	17.4766	2	1
305747	chr6	85141600	9.3443	2	1
305748	chr6	85141800	13.9754	2	1
305749	chr6	85142000	3.4719	2	0.9999
305750	chr6	85142200	8.8759	2	1
305751	chr6	85142400	8.0211	2	1
305752	chr6	85142600	5.7611	2	1
305753	chr6	85142800	5.4567	2	1
305754	chr6	85143000	6.8911	2	1
305755	chr6	85143200	11.0539	2	1
305756	chr6	85143400	12.9274	2	1
305757	chr6	85143600	11.5223	2	1
305758	chr6	85143800	20.5914	2	1
305759	chr6	85144000	16.897	2	1
305760	chr6	85144200	15.0234	2	1
305761	chr6	85144400	15.685	2	1
305762	chr6	85144600	11.1359	2	1
305763	chr6	85144800	3.8583	2	0.9995
305765	chr6	85145200	6.7799	2	0.9998
305775	chr6	85147200	5.7611	2	0.9989
305776	chr6	85147400	8.4075	2	1
305777	chr6	85147600	3.1148	2	0.857
305782	chr6	85148600	3.1148	2	0.7873
305783	chr6	85148800	3.5831	2	0.8957
305784	chr6	85149000	4.4379	2	0.919
305785	chr6	85149200	1.7916	2	0.8846
305786	chr6	85149400	0.9368	2	0.8763
305787	chr6	85149600	2.0668	2	0.8986
305788	chr6	85149800	4.4379	2	0.9496
305789	chr6	85150000	3.5831	2	0.941
305790	chr6	85150200	4.2447	2	0.8946
305820	chr6	85156200	3.1148	2	0.6913
305821	chr6	85156400	4.7131	2	0.9934
305822	chr6	85156600	4.9063	2	0.9999
305823	chr6	85156800	7.0843	2	1
305824	chr6	85157000	3.0035	2	0.9269
305825	chr6	85157200	3.5831	2	0.8062
306382	chr6	85281800	4.2447	2	0.9363
306383	chr6	85282000	3.3899	2	0.9818
306384	chr6	85282200	5.1815	2	0.9964
306385	chr6	85282400	4.3267	2	0.9799
306386	chr6	85282600	3.0035	2	0.6597
306627	chr6	85336000	6.6979	2	0.9999
306628	chr6	85336200	3.1967	2	0.9997
306629	chr6	85336400	6.2295	2	0.9999
306631	chr6	85336800	4.0515	2	0.8215
306721	chr6	85356800	4.0515	2	0.8785
306722	chr6	85357000	1.8736	2	0.9076
306723	chr6	85357200	3.7764	2	0.9873
306724	chr6	85357400	8.2143	2	1
306725	chr6	85357600	5.3747	2	1
306726	chr6	85357800	6.6979	2	1
306727	chr6	85358000	1.4052	2	0.998
306728	chr6	85358200	6.6979	2	1
306729	chr6	85358400	15.4918	2	1
306730	chr6	85358600	11.1359	2	1
306731	chr6	85358800	13.3138	2	1
306732	chr6	85359000	15.9602	2	1
306733	chr6	85359200	17.5586	2	1
306734	chr6	85359400	21.5281	2	1
306735	chr6	85359600	17.0902	2	1
306736	chr6	85359800	17.6698	2	1
306737	chr6	85360000	13.507	2	1
306738	chr6	85360200	12.459	2	1
306740	chr6	85360600	3.8583	1	0.6174
306789	chr6	85371200	6.2295	2	0.6408
306800	chr6	85373400	4.4379	2	0.8328
306801	chr6	85373600	1.0188	2	0.8565
306802	chr6	85373800	4.9063	2	0.9952
306803	chr6	85374000	2.3419	2	0.9964
306804	chr6	85374200	12.8455	2	1
306805	chr6	85374400	7.7459	2	1
307044	chr6	85428600	8.2143	2	0.9999
307049	chr6	85429600	2.0668	2	0.6534
307050	chr6	85429800	3.7764	2	0.8823
307051	chr6	85430000	2.7284	2	0.9176
307052	chr6	85430200	3.1148	2	0.9502
307053	chr6	85430400	3.7764	2	0.9664
307055	chr6	85430800	4.5199	2	0.9882
307056	chr6	85431000	3.1148	2	0.9827
307057	chr6	85431200	2.4532	2	0.9713
307058	chr6	85431400	3.3899	2	0.9642
307059	chr6	85431600	2.4532	2	0.9381
307060	chr6	85431800	1.5984	2	0.9197
307061	chr6	85432000	4.4379	2	0.9205
307062	chr6	85432200	3.3899	2	0.7865
307070	chr6	85433800	13.0387	2	1
307071	chr6	85434000	12.459	2	1
307072	chr6	85434200	10.4743	2	1
307073	chr6	85434400	15.2986	2	1
307074	chr6	85434600	1.7623	2	0.9986
307075	chr6	85434800	6.3115	2	1
307076	chr6	85435000	8.4075	2	1
307077	chr6	85435200	7.7459	2	1
307078	chr6	85435400	4.2447	2	1
307079	chr6	85435600	5.3747	2	1
307080	chr6	85435800	6.2295	2	1
307081	chr6	85436000	4.5199	2	1
307082	chr6	85436200	3.1967	2	0.9998
307083	chr6	85436400	4.4379	2	0.9999
307084	chr6	85436600	5.5679	2	0.9995
307085	chr6	85436800	2.9216	2	0.8015
307156	chr6	85451600	6.4227	2	0.9999
307157	chr6	85451800	8.8759	2	1
307158	chr6	85452000	16.897	2	1
307159	chr6	85452200	17.5586	2	1
307160	chr6	85452400	9.8946	2	1
307161	chr6	85452600	7.6347	2	1
307162	chr6	85452800	8.7647	2	1
307163	chr6	85453000	7.4415	2	1
307164	chr6	85453200	8.6827	2	1
307165	chr6	85453400	7.1663	2	1
307166	chr6	85453600	3.8583	2	0.9999
307167	chr6	85453800	4.9063	2	0.9997
307168	chr6	85454000	2.5351	2	0.978
307169	chr6	85454200	2.0668	2	0.9607
307170	chr6	85454400	3.1148	2	0.9549
307171	chr6	85454600	3.1148	2	0.9407
307172	chr6	85454800	0.7436	2	0.9115
307173	chr6	85455000	0.4684	2	0.9151
307174	chr6	85455200	4.2447	2	0.9742
307175	chr6	85455400	2.9216	2	0.975
307177	chr6	85455800	3.7764	2	0.9962
307178	chr6	85456000	6.4227	2	0.9998
307179	chr6	85456200	3.1967	2	0.898
307181	chr6	85456600	0.4684	2	0.6439
307182	chr6	85456800	1.13	2	0.6678
307183	chr6	85457000	5.3747	2	0.8038
307185	chr6	85457400	3.7764	2	0.6512
307189	chr6	85458200	3.7764	2	0.7353
307190	chr6	85458400	0.7436	2	0.7621
307191	chr6	85458600	3.5831	2	0.9472
307192	chr6	85458800	3.7764	2	0.9892
307193	chr6	85459000	5.5679	2	0.9956
307194	chr6	85459200	2.4532	2	0.8756
307196	chr6	85459600	0.9368	2	0.7822
307197	chr6	85459800	1.4052	2	0.8232
307198	chr6	85460000	5.0995	2	0.9945
307199	chr6	85460200	1.7916	2	0.9946
307200	chr6	85460400	7.3595	2	1
307201	chr6	85460600	5.3747	2	1
307202	chr6	85460800	8.4075	2	1
307203	chr6	85461000	6.4227	2	1
307204	chr6	85461200	9.8127	2	1
307205	chr6	85461400	20.205	2	1
307206	chr6	85461600	39.7776	2	1
307207	chr6	85461800	47.3303	2	1
307208	chr6	85462000	63.3197	2	1
307209	chr6	85462200	61.6101	2	1
307210	chr6	85462400	46.3935	2	1
307211	chr6	85462600	39.198	2	1
307212	chr6	85462800	35.5856	2	1
307213	chr6	85463000	36.2764	2	1
307214	chr6	85463200	25.6909	2	1
307215	chr6	85463400	19.6253	2	1
307216	chr6	85463600	16.3466	2	1
307217	chr6	85463800	12.1839	2	1
307218	chr6	85464000	7.0843	2	1
307219	chr6	85464200	3.1967	2	0.9971
307220	chr6	85464400	3.1967	2	0.9912
307221	chr6	85464600	0.9368	2	0.9783
307222	chr6	85464800	1.4052	2	0.9807
307223	chr6	85465000	6.2295	2	1
307224	chr6	85465200	4.5199	2	0.9996
307225	chr6	85465400	4.7131	2	0.9896
308937	chr6	85963600	6.8911	2	0.9697
309006	chr6	85977800	5.1815	2	0.9962
309007	chr6	85978000	7.5527	2	1
309008	chr6	85978200	5.7611	2	1
309009	chr6	85978400	6.0363	2	1
309010	chr6	85978600	14.4438	2	1
309011	chr6	85978800	8.8759	2	1
309012	chr6	85979000	11.3291	2	1
309013	chr6	85979200	10.0879	2	1
309014	chr6	85979400	13.0387	2	1
309015	chr6	85979600	4.0515	2	1
309016	chr6	85979800	6.2295	2	1
309017	chr6	85980000	5.0995	2	1
309018	chr6	85980200	3.1967	2	0.9997
309019	chr6	85980400	5.7611	2	0.9998
309020	chr6	85980600	3.7764	2	0.8888
309399	chr6	86061200	5.7611	1	0.7403
309607	chr6	86106000	7.0843	2	0.9719
309613	chr6	86107200	6.6979	2	0.9024
309763	chr6	86139400	7.7459	2	0.9992
309764	chr6	86139600	1.13	2	0.7812
309765	chr6	86139800	2.26	2	0.7388
309766	chr6	86140000	2.26	2	0.7163
309767	chr6	86140200	0.7436	2	0.7074
309768	chr6	86140400	1.13	2	0.746
309769	chr6	86140600	4.3267	2	0.9472
309770	chr6	86140800	3.7764	2	0.9557
309773	chr6	86141400	3.7764	2	0.9803
309774	chr6	86141600	4.9063	2	0.985
309775	chr6	86141800	3.5831	2	0.9014
309788	chr6	86144400	10.8607	2	1
309789	chr6	86144600	6.6979	2	1
309790	chr6	86144800	9.3443	2	1
309791	chr6	86145000	9.8127	2	1
309792	chr6	86145200	3.6651	2	0.9999
309793	chr6	86145400	7.7459	2	1
309794	chr6	86145600	4.3267	2	1
309795	chr6	86145800	11.7974	2	1
309796	chr6	86146000	9.2331	2	1
309797	chr6	86146200	4.7131	2	0.9999
309798	chr6	86146400	0.7436	2	0.9969
309799	chr6	86146600	11.0539	2	1
309800	chr6	86146800	2.5351	2	0.9994
309801	chr6	86147000	7.7459	2	1
309802	chr6	86147200	7.7459	2	1
309804	chr6	86147600	2.4532	2	0.6221
310076	chr6	86208400	3.5831	2	0.8326
312359	chr6	86741600	4.9063	2	0.9315
312360	chr6	86741800	1.13	2	0.9379
312361	chr6	86742000	4.2447	2	0.9853
312362	chr6	86742200	2.4532	2	0.9863
312363	chr6	86742400	5.7611	2	0.9899
313341	chr6	86979000	3.7764	2	0.651
314850	chr6	87331800	2.7284	2	0.6299
314851	chr6	87332000	5.0995	2	0.9299
314852	chr6	87332200	3.3899	2	0.9202
314854	chr6	87332600	1.212	2	0.8893
314855	chr6	87332800	3.1148	2	0.9388
314856	chr6	87333000	3.1148	2	0.9636
314858	chr6	87333400	3.3899	2	0.9939
314859	chr6	87333600	4.9063	2	0.9999
314860	chr6	87333800	4.3267	2	1
314861	chr6	87334000	7.6347	2	1
314862	chr6	87334200	9.7307	2	1
314881	chr6	87338200	6.4227	2	0.9686
314882	chr6	87338400	3.7764	2	0.8536
314914	chr6	87345000	6.2295	2	0.6629
314945	chr6	87351600	7.5527	2	0.9971
315006	chr6	87371800	5.0995	2	0.9861
315007	chr6	87372000	2.4532	2	0.9913
315008	chr6	87372200	5.0995	2	0.9997
315009	chr6	87372400	1.8736	2	0.9984
315010	chr6	87372600	4.4379	2	0.9998
315011	chr6	87372800	2.26	2	0.9988
315012	chr6	87373000	4.7131	2	0.9997
315014	chr6	87373400	3.7764	2	0.9992
315015	chr6	87373600	4.4379	2	0.9998
315016	chr6	87373800	2.4532	2	0.9987
315017	chr6	87374000	4.9063	2	0.9989
315018	chr6	87374200	4.4379	2	0.9674
315027	chr6	87376000	3.7764	2	0.6126
315028	chr6	87376200	5.0995	2	0.696
315032	chr6	87377000	2.9216	2	0.7013
315033	chr6	87377200	5.0995	2	0.8009
315034	chr6	87377400	3.7764	2	0.7099
315133	chr6	87397800	7.0843	2	0.9981
315134	chr6	87398000	2.4532	2	0.9497
315135	chr6	87398200	1.212	2	0.9141
315136	chr6	87398400	1.7916	2	0.9116
315137	chr6	87398600	2.3419	2	0.9244
315138	chr6	87398800	2.0668	2	0.9467
315139	chr6	87399000	4.2447	2	0.9968
315140	chr6	87399200	6.4227	2	0.9999
315141	chr6	87399400	1.4052	2	0.9481
315142	chr6	87399600	3.7764	2	0.9374
315143	chr6	87399800	1.4052	2	0.8587
315144	chr6	87400000	4.4379	2	0.8422
315180	chr6	87407200	3.5831	2	0.8667
315181	chr6	87407400	6.8911	2	0.9914
315197	chr6	87410800	4.4379	2	0.967
315198	chr6	87411000	7.0843	2	0.9987
315327	chr6	87438000	5.5679	1	0.8211
315328	chr6	87438200	3.5831	1	0.757
315516	chr6	87478600	6.2295	2	0.7294
315792	chr6	87539200	2.9216	2	0.6573
315793	chr6	87539400	4.7951	2	0.994
315794	chr6	87539600	6.0363	2	1
315795	chr6	87539800	13.0387	2	1
315796	chr6	87540000	3.2787	2	0.9998
315797	chr6	87540200	9.0691	2	1
315798	chr6	87540400	7.3595	2	1
315799	chr6	87540600	4.5199	2	1
315800	chr6	87540800	6.9731	2	1
315801	chr6	87541000	5.1815	2	1
315802	chr6	87541200	3.4719	2	0.9965
315803	chr6	87541400	1.13	2	0.9847
315804	chr6	87541600	5.5679	2	0.9858
316240	chr6	87643800	3.1148	2	0.705
316241	chr6	87644000	7.5527	2	1
316242	chr6	87644200	7.5527	2	1
316243	chr6	87644400	2.26	2	0.9691
316244	chr6	87644600	3.7764	2	0.9519
316312	chr6	87659000	4.4379	2	0.9672
316313	chr6	87659200	5.3747	2	0.9995
316314	chr6	87659400	5.7611	2	0.9985
316409	chr6	87679600	9.7307	2	1
316410	chr6	87679800	1.4052	2	0.998
316411	chr6	87680000	13.1206	2	1
316412	chr6	87680200	12.459	2	1
316413	chr6	87680400	17.7518	2	1
316414	chr6	87680600	14.0574	2	1
316415	chr6	87680800	20.3162	2	1
316416	chr6	87681000	24.0925	2	1
316417	chr6	87681200	23.0445	2	1
316418	chr6	87681400	23.4309	2	1
316419	chr6	87681600	18.1382	2	1
316420	chr6	87681800	21.4462	2	1
316421	chr6	87682000	23.6241	2	1
316422	chr6	87682200	23.0445	2	1
316423	chr6	87682400	28.3373	2	1
316424	chr6	87682600	18.3314	2	1
316425	chr6	87682800	13.7003	2	1
316426	chr6	87683000	7.7459	2	1
316427	chr6	87683200	10.1991	2	1
316428	chr6	87683400	13.0387	2	1
316429	chr6	87683600	9.0691	2	1
316430	chr6	87683800	7.0843	2	1
316431	chr6	87684000	8.4075	2	1
316432	chr6	87684200	3.5831	2	0.9903
316433	chr6	87684400	1.7916	2	0.9483
316434	chr6	87684600	1.8736	2	0.9354
316435	chr6	87684800	2.26	2	0.9355
316436	chr6	87685000	3.7764	2	0.9424
316437	chr6	87685200	1.7916	2	0.9277
316438	chr6	87685400	5.0995	2	0.928
316516	chr6	87701400	7.5527	2	0.9984
316517	chr6	87701600	3.1148	2	0.727
316531	chr6	87704800	4.9063	1	0.7789
316532	chr6	87705000	4.0515	1	0.7479
317449	chr6	87929800	4.2447	2	0.767
317450	chr6	87930000	2.0668	2	0.8062
317451	chr6	87930200	2.9216	2	0.8925
317452	chr6	87930400	3.6651	2	0.9518
317453	chr6	87930600	1.8736	2	0.962
317454	chr6	87930800	3.7764	2	0.9934
317455	chr6	87931000	3.7764	2	0.9983
317456	chr6	87931200	3.7764	2	0.9987
317457	chr6	87931400	1.13	2	0.9965
317458	chr6	87931600	5.8431	2	1
317459	chr6	87931800	6.2295	2	0.9998
317884	chr6	88029200	5.7611	2	0.9253
317885	chr6	88029400	4.4379	2	0.8956
318133	chr6	88085800	6.4227	2	0.9998
318134	chr6	88086000	2.8103	2	0.9995
318135	chr6	88086200	8.8759	2	1
318136	chr6	88086400	9.5375	2	1
318137	chr6	88086600	6.4227	2	1
318138	chr6	88086800	3.3899	2	0.9919
318139	chr6	88087000	4.2447	2	0.9673
318152	chr6	88089800	6.2295	2	0.7361
318306	chr6	88122400	5.7611	1	0.7273
318307	chr6	88122600	1.7916	1	0.6183
318371	chr6	88137000	5.7611	2	0.9975
318372	chr6	88137200	4.9063	2	0.9979
318375	chr6	88137800	3.7764	2	0.9686
318376	chr6	88138000	0.2752	2	0.9688
318377	chr6	88138200	5.7611	2	1
318378	chr6	88138400	7.5527	2	1
318379	chr6	88138600	8.2963	2	1
318380	chr6	88138800	7.3595	2	1
318381	chr6	88139000	1.7623	2	0.988
318382	chr6	88139200	1.212	2	0.9857
318383	chr6	88139400	3.8583	2	0.9941
318384	chr6	88139600	2.5351	2	0.9935
318385	chr6	88139800	3.4719	2	0.9944
318387	chr6	88140200	12.8455	2	1
318388	chr6	88140400	9.0691	2	1
318389	chr6	88140600	6.0363	2	1
318390	chr6	88140800	7.9099	2	1
318391	chr6	88141000	3.5539	2	0.9999
318392	chr6	88141200	4.7131	2	1
318393	chr6	88141400	5.7611	2	1
318394	chr6	88141600	3.7764	2	0.9999
318395	chr6	88141800	8.6827	2	1
318396	chr6	88142000	11.9907	2	1
318397	chr6	88142200	7.5527	2	1
318398	chr6	88142400	10.8607	2	1
318399	chr6	88142600	11.5223	2	1
318400	chr6	88142800	3.8583	2	0.9999
318401	chr6	88143000	9.7307	2	1
318402	chr6	88143200	17.4766	2	1
318403	chr6	88143400	22.6581	2	1
318404	chr6	88143600	33.8232	2	1
318405	chr6	88143800	15.5738	2	1
318406	chr6	88144000	21.4462	2	1
318407	chr6	88144200	30.0469	2	1
318408	chr6	88144400	34.8712	2	1
318409	chr6	88144600	18.993	2	1
318410	chr6	88144800	26.9321	2	1
318411	chr6	88145000	25.4977	2	1
318412	chr6	88145200	25.4157	2	1
318413	chr6	88145400	22.301	2	1
318414	chr6	88145600	13.7003	2	1
318415	chr6	88145800	19.6546	2	1
318416	chr6	88146000	25.4157	2	1
318417	chr6	88146200	30.5153	2	1
318418	chr6	88146400	28.7237	2	1
318419	chr6	88146600	31.3701	2	1
318420	chr6	88146800	37.5996	2	1
318421	chr6	88147000	19.9298	2	1
318422	chr6	88147200	21.9965	2	1
318423	chr6	88147400	25.6089	2	1
318424	chr6	88147600	17.2834	2	1
318425	chr6	88147800	22.5761	2	1
318426	chr6	88148000	25.4157	2	1
318427	chr6	88148200	24.2857	2	1
318428	chr6	88148400	10.9427	2	1
318429	chr6	88148600	15.1054	2	1
318430	chr6	88148800	18.3314	2	1
318431	chr6	88149000	25.8841	2	1
318432	chr6	88149200	15.4918	2	1
318433	chr6	88149400	15.2986	2	1
318434	chr6	88149600	26.7389	2	1
318435	chr6	88149800	17.3654	2	1
318436	chr6	88150000	20.123	2	1
318437	chr6	88150200	29.1921	2	1
318438	chr6	88150400	18.6886	2	1
318439	chr6	88150600	17.0082	2	1
318440	chr6	88150800	11.5223	2	1
318441	chr6	88151000	12.3771	2	1
318442	chr6	88151200	11.0539	2	1
318443	chr6	88151400	7.9099	2	1
318444	chr6	88151600	1.4871	2	0.9982
318445	chr6	88151800	5.0995	2	1
318446	chr6	88152000	9.0691	2	1
318447	chr6	88152200	9.7307	2	1
318448	chr6	88152400	2.3419	2	0.9986
318449	chr6	88152600	4.0515	2	0.9989
318450	chr6	88152800	0.2752	2	0.9948
318451	chr6	88153000	4.2447	2	0.9992
318452	chr6	88153200	2.3419	2	0.9988
318453	chr6	88153400	14.9122	2	1
318454	chr6	88153600	16.815	2	1
318455	chr6	88153800	15.685	2	1
318456	chr6	88154000	4.4379	2	1
318457	chr6	88154200	14.1686	2	1
318458	chr6	88154400	14.3618	2	1
318459	chr6	88154600	11.6042	2	1
318460	chr6	88154800	17.0902	2	1
318461	chr6	88155000	7.5527	2	1
318462	chr6	88155200	10.0059	2	1
318463	chr6	88155400	14.8302	2	1
318464	chr6	88155600	6.0363	2	1
318465	chr6	88155800	7.7459	2	1
318466	chr6	88156000	8.0211	2	1
318467	chr6	88156200	10.6675	2	1
318468	chr6	88156400	6.0363	2	0.9996
318477	chr6	88158200	3.5831	1	0.6606
318478	chr6	88158400	5.5679	1	0.7233
318551	chr6	88174000	5.5679	1	0.6244
318563	chr6	88176400	2.9216	2	0.7044
318564	chr6	88176600	2.9216	2	0.8798
318565	chr6	88176800	7.7459	2	1
318566	chr6	88177000	3.1148	2	0.9581
318569	chr6	88177600	2.3419	2	0.9129
318570	chr6	88177800	4.4379	2	0.9787
318571	chr6	88178000	2.9216	2	0.9781
318572	chr6	88178200	2.7284	2	0.9758
318573	chr6	88178400	2.0668	2	0.9738
318574	chr6	88178600	5.6499	2	0.9782
318591	chr6	88182000	5.5679	1	0.6178
318606	chr6	88185000	6.4227	2	0.9999
318607	chr6	88185200	4.4379	2	0.9999
318608	chr6	88185400	3.0035	2	0.9989
318609	chr6	88185600	1.8736	2	0.9979
318610	chr6	88185800	9.0691	2	1
318611	chr6	88186000	6.6979	2	1
318612	chr6	88186200	8.8759	2	1
318613	chr6	88186400	3.1148	2	0.7281
319941	chr6	88495000	2.26	2	0.6481
319942	chr6	88495200	5.0995	2	0.9816
319943	chr6	88495400	0.9368	2	0.9817
319944	chr6	88495600	7.3595	2	0.9999
319945	chr6	88495800	0.7436	1	0.7624
319946	chr6	88496000	0.082	1	0.7264
319947	chr6	88496200	3.5831	1	0.7415
319948	chr6	88496400	2.9216	1	0.7257
319950	chr6	88496800	4.4379	1	0.7237
319951	chr6	88497000	3.1148	1	0.6386
320275	chr6	88576400	4.9063	2	0.9824
320276	chr6	88576600	3.1148	2	0.9938
320277	chr6	88576800	5.3747	2	1
320278	chr6	88577000	9.0691	2	1
320279	chr6	88577200	16.6218	2	1
320280	chr6	88577400	5.3747	2	0.999
320281	chr6	88577600	1.6803	2	0.7642
320282	chr6	88577800	1.8736	2	0.6907
320284	chr6	88578200	5.1815	2	0.6932
320575	chr6	88647000	5.3747	2	0.9239
320576	chr6	88647200	4.9063	2	0.9163
320622	chr6	88657000	6.4227	2	0.9115
320624	chr6	88657400	0.9368	2	0.6333
320625	chr6	88657600	1.7916	2	0.6482
320626	chr6	88657800	3.1967	2	0.704
320627	chr6	88658000	0.4684	2	0.7257
320628	chr6	88658200	4.9063	2	0.9049
320629	chr6	88658400	3.5831	2	0.8905
320630	chr6	88658600	3.7764	2	0.8171
320675	chr6	88667600	6.4227	2	0.8322
320701	chr6	88673000	4.6019	2	0.9472
320703	chr6	88673400	6.4227	2	1
320705	chr6	88673800	4.7131	2	0.9999
320706	chr6	88674000	13.7003	2	1
320707	chr6	88674200	9.7307	2	1
320708	chr6	88674400	5.8431	2	1
320709	chr6	88674600	15.685	2	1
320710	chr6	88674800	10.1698	2	1
320711	chr6	88675000	21.9965	2	1
320712	chr6	88675200	5.0995	2	1
320713	chr6	88675400	2.7284	2	0.9996
320714	chr6	88675600	8.4075	2	1
320715	chr6	88675800	5.0995	2	1
320716	chr6	88676000	0.2752	2	0.9963
320717	chr6	88676200	7.0843	2	1
320718	chr6	88676400	3.7764	2	0.9961
320719	chr6	88676600	3.3899	2	0.9723
320720	chr6	88676800	0.3572	2	0.898
320721	chr6	88677000	4.9063	2	0.8925
320740	chr6	88680800	3.3899	2	0.82
320741	chr6	88681000	6.4227	2	0.9999
320742	chr6	88681200	2.4532	2	0.9991
320743	chr6	88681400	3.5831	2	0.9997
320744	chr6	88681600	8.4075	2	1
320745	chr6	88681800	6.2295	2	1
320746	chr6	88682000	1.4052	2	0.9044
320747	chr6	88682200	4.2447	2	0.8826
320786	chr6	88690200	2.9216	2	0.6916
320787	chr6	88690400	7.0843	2	0.9938
320894	chr6	88712200	6.6979	2	0.9696
320895	chr6	88712400	0.082	2	0.688
320896	chr6	88712600	0.9368	2	0.655
320897	chr6	88712800	4.9063	2	0.6657
320936	chr6	88720600	5.7611	2	0.9923
320937	chr6	88720800	2.4532	2	0.9884
320938	chr6	88721000	3.3899	2	0.987
320939	chr6	88721200	4.9063	2	0.9788
320951	chr6	88723600	3.7764	2	0.7722
320952	chr6	88723800	2.7284	2	0.8681
320953	chr6	88724000	5.0995	2	0.9557
320955	chr6	88724400	0.5504	2	0.9351
320956	chr6	88724600	6.8911	2	1
